now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099298.750498295,1779099298.750498295,1779099298.750498295,0.000000000,2.707884384,2.736762030,2.854592132,1
1779099298.825497866,1779099298.825497866,1779099298.825497866,0.000000000,2.693446562,2.735360143,2.844173374,1
1779099298.875490189,1779099298.875490189,1779099298.875490189,0.000000000,2.663346651,2.775271129,2.808793103,1
1779099298.900513172,1779099298.900513411,1779099298.900513411,0.000000000,2.650948230,2.769339441,2.795448516,1
1779099298.975545406,1779099298.975545406,1779099298.975545406,0.000000000,2.624649265,2.798640711,2.756139710,1
1779099299.025519133,1779099299.025519133,1779099299.025519133,0.000000000,2.596873569,2.843386882,2.741289704,1
1779099299.050550699,1779099299.050550699,1779099299.050550938,0.000000238,2.589571160,2.835125426,2.681710372,1
1779099299.100471497,1779099299.100471497,1779099299.100471735,0.000000238,2.573070364,2.858040659,2.651374349,1
1779099299.175478458,1779099299.175478458,1779099299.175478458,0.000000000,2.532359249,2.875592849,2.635087825,1
1779099299.225474119,1779099299.225474119,1779099299.225474119,0.000000000,2.526659725,2.904132683,2.603618151,1
1779099299.250470161,1779099299.250470161,1779099299.250470161,0.000000000,2.513460398,2.919064507,2.569842196,1
1779099299.325476646,1779099299.325476646,1779099299.325476646,0.000000000,2.491167299,2.944305522,2.553007797,1
1779099299.375474453,1779099299.350490570,1779099299.375474453,0.024983883,2.465294925,2.984490534,2.518997458,1
