wall_time_sec,trajectory_id,publish_target_time,local_slam_reference_time,imu_integration_start_time,latest_imu_time,has_imu_data,reference_odom_request_time,reference_odom_before_time,reference_odom_after_time,reference_odom_latest_time,reference_odom_extrapolated,reference_odom_clamped_to_earliest,current_odom_request_time,current_odom_before_time,current_odom_after_time,current_odom_latest_time,current_odom_extrapolated,current_odom_clamped_to_earliest,tracked_pose_stamp,tracked_pose_x,tracked_pose_y,tracked_pose_yaw,adaptive_odometry_weight
1779099302.225518227,1,1779099302.225518227,1779099302.093192816,1779099302.093192816,1779099302.162987471,1,1779099302.093192816,1779099302.091881037,1779099302.111862421,1779099302.111862421,0,0,1779099302.225518227,1779099302.111862421,,1779099302.111862421,1,0,1779099302.225518465,2.263337767,5.962404032,1.777465157,0.000000000
1779099302.275530338,1,1779099302.275530338,1779099302.223220110,1779099302.223220110,1779099302.232987642,1,1779099302.223220110,1779099302.211730957,1779099302.231841803,1779099302.231841803,0,0,1779099302.275530338,1779099302.231841803,,1779099302.231841803,1,0,1779099302.275530100,2.243797899,6.034406718,1.804282795,0.000000000
1779099302.325523138,1,1779099302.325523138,1779099302.243187189,1779099302.243187189,1779099302.262987614,1,1779099302.243187189,1779099302.231841803,1779099302.251907825,1779099302.271988153,0,0,1779099302.325523138,1779099302.271988153,,1779099302.271988153,1,0,1779099302.325523138,2.227085315,6.083081541,1.807970058,0.000000000
1779099302.375517845,1,1779099302.375518322,1779099302.293205500,1779099302.293205500,1779099302.312987566,1,1779099302.293205500,1779099302.291939497,1779099302.311820269,1779099302.311820269,0,0,1779099302.375518322,1779099302.311820269,,1779099302.311820269,1,0,1779099302.375518084,2.208118828,6.155183817,1.822527337,0.000000000
1779099302.425593853,1,1779099302.425593853,1779099302.343176365,1779099302.343176365,1779099302.362987518,1,1779099302.343176365,1779099302.331815958,1779099302.351827621,1779099302.371823788,0,0,1779099302.425593853,1779099302.371823788,,1779099302.371823788,1,0,1779099302.425593853,2.202083937,6.163687925,1.826604242,0.000000000
1779099302.475547791,1,1779099302.475547791,1779099302.393198252,1779099302.393198252,1779099302.412987471,1,1779099302.393198252,1779099302.391799927,1779099302.411751509,1779099302.411751509,0,0,1779099302.475547791,1779099302.411751509,,1779099302.411751509,1,0,1779099302.475548029,2.183932901,6.212345366,1.838903981,0.000000000
1779099302.525463104,1,1779099302.525462866,1779099302.443267107,1779099302.443267107,1779099302.462987423,1,1779099302.443267107,1779099302.431796551,1779099302.451822519,1779099302.451822519,0,0,1779099302.525462866,1779099302.451822519,,1779099302.451822519,1,0,1779099302.525462866,2.166586109,6.274946320,1.852875613,0.000000000
1779099302.550460339,1,1779099302.550460339,1779099302.493276596,1779099302.493276596,1779099302.502987623,1,1779099302.493276596,1779099302.491776943,1779099302.511842012,1779099302.511842012,0,0,1779099302.550460339,1779099302.511842012,,1779099302.511842012,1,0,1779099302.550460577,2.155507664,6.298754604,1.871612949,0.000000000
1779099302.625550985,1,1779099302.625550985,1779099302.553256512,1779099302.553256512,1779099302.562987566,1,1779099302.553256512,1779099302.551783323,1779099302.571784973,1779099302.571784973,0,0,1779099302.625550985,1779099302.571784973,,1779099302.571784973,1,0,1779099302.625551224,2.128623528,6.361190423,1.890200859,0.000000000
1779099302.675532103,1,1779099302.675532103,1779099302.623216867,1779099302.623216867,1779099302.642987490,1,1779099302.623216867,1779099302.611721992,1779099302.631703854,1779099302.651713133,0,0,1779099302.675532103,1779099302.651713133,,1779099302.651713133,1,0,1779099302.675532103,2.094869522,6.436450136,1.920838894,0.000000000
1779099302.700524092,1,1779099302.700524092,1779099302.643237829,1779099302.643237829,1779099302.652987480,1,1779099302.643237829,1779099302.631703854,1779099302.651713133,1779099302.671691179,0,0,1779099302.700524092,1779099302.671691179,,1779099302.671691179,1,0,1779099302.700524092,2.077487252,6.463832703,1.927594454,0.000000000
1779099302.750644922,1,1779099302.750644922,1779099302.673261881,1779099302.673261881,1779099302.692987442,1,1779099302.673261881,1779099302.671691179,1779099302.686972380,1779099302.711815834,0,0,1779099302.750644922,1779099302.711815834,,1779099302.711815834,1,0,1779099302.750644922,2.057142877,6.510705669,1.942755932,0.000000000
1779099302.800513744,1,1779099302.800513744,1779099302.723320007,1779099302.723320007,1779099302.742987633,1,1779099302.723320007,1779099302.711815834,1779099302.731922388,1779099302.751809120,0,0,1779099302.800513744,1779099302.751809120,,1779099302.751809120,1,0,1779099302.800513744,2.046698228,6.540564027,1.956013657,0.000000000
1779099302.875469923,1,1779099302.875469923,1779099302.803199530,1779099302.803199530,1779099302.812987566,1,1779099302.803199530,1779099302.791986704,1779099302.811846495,1779099302.811846495,0,0,1779099302.875469923,1779099302.811846495,,1779099302.811846495,1,0,1779099302.875469923,1.993021342,6.632754176,1.991666177,0.000000000
1779099302.900459528,1,1779099302.900459528,1779099302.823278189,1779099302.823278189,1779099302.842987537,1,1779099302.823278189,1779099302.811846495,1779099302.831924438,1779099302.831924438,0,0,1779099302.900459528,1779099302.831924438,,1779099302.831924438,1,0,1779099302.900459528,1.987820543,6.639970395,1.996974606,0.000000000
1779099302.950555325,1,1779099302.950555325,1779099302.843215704,1779099302.843215704,1779099302.892987490,1,1779099302.843215704,1779099302.831924438,1779099302.852023363,1779099302.871740103,0,0,1779099302.950555325,1779099302.871740103,,1779099302.871740103,1,0,1779099302.950555325,1.933312144,6.740118096,2.009815819,0.000000000
1779099303.025514126,1,1779099303.025514126,1779099302.923242569,1779099302.923242569,1779099302.962987423,1,1779099302.923242569,1779099302.911770582,1779099302.931560755,1779099302.931560755,0,0,1779099303.025514126,1779099302.931560755,,1779099302.931560755,1,0,1779099303.025514364,1.902947322,6.772240083,2.052623636,0.000000000
1779099303.075600624,1,1779099303.075600624,1779099302.953212976,1779099302.953212976,1779099303.012987614,1,1779099302.953212976,1779099302.951596260,1779099302.971657991,1779099302.971657991,0,0,1779099303.075600624,1779099302.971657991,,1779099302.971657991,1,0,1779099303.075600624,1.851867972,6.831986702,2.071611274,0.000000000
1779099303.100547552,1,1779099303.100547552,1779099302.973210573,1779099302.973210573,1779099303.042987585,1,1779099302.973210573,1779099302.971657991,1779099302.991734028,1779099302.991734028,0,0,1779099303.100547552,1779099302.991734028,,1779099302.991734028,1,0,1779099303.100547791,1.842708330,6.860149323,2.081384653,0.000000000
1779099303.175454378,1,1779099303.175454378,1779099303.043246746,1779099303.043246746,1779099303.112987280,1,1779099303.043246746,1779099303.011608362,1779099303.051670790,1779099303.071724653,0,0,1779099303.175454378,1779099303.071724653,,1779099303.071724653,1,0,1779099303.175454617,1.793686790,6.916850282,2.120601322,0.000000000
1779099303.200468302,1,1779099303.200468302,1779099303.073231220,1779099303.073231220,1779099303.142987490,1,1779099303.073231220,1779099303.071724653,1779099303.091686249,1779099303.091686249,0,0,1779099303.200468302,1779099303.091686249,,1779099303.091686249,1,0,1779099303.200468302,1.764299084,6.942010575,2.138054758,0.000000000
1779099303.250459194,1,1779099303.250459194,1779099303.143217325,1779099303.143217325,1779099303.182987452,1,1779099303.143217325,1779099303.131784916,1779099303.151701689,1779099303.151701689,0,0,1779099303.250459194,1779099303.151701689,,1779099303.151701689,1,0,1779099303.250459194,1.758952105,6.975177082,2.172232319,0.000000000
1779099303.300460815,1,1779099303.300460815,1779099303.173137426,1779099303.173137426,1779099303.242987633,1,1779099303.173137426,1779099303.171867371,1779099303.191882610,1779099303.191882610,0,0,1779099303.300460815,1779099303.191882610,,1779099303.191882610,1,0,1779099303.300460815,1.684020497,7.024985538,2.192495360,0.000000000
1779099303.350451946,1,1779099303.350451946,1779099303.223229885,1779099303.223229885,1779099303.292987585,1,1779099303.223229885,1779099303.191882610,1779099303.231851816,1779099303.251870871,0,0,1779099303.350451946,1779099303.251870871,,1779099303.251870871,1,0,1779099303.350451946,1.681170022,7.038915595,2.217779395,0.000000000
1779099303.400466919,1,1779099303.400466919,1779099303.303220272,1779099303.303220272,1779099303.342987537,1,1779099303.303220272,1779099303.292118073,1779099303.312115908,1779099303.312115908,0,0,1779099303.400466919,1779099303.312115908,,1779099303.312115908,1,0,1779099303.400466919,1.637975614,7.080898468,2.261374743,0.000000000
1779099303.450554848,1,1779099303.450554848,1779099303.323287487,1779099303.323287487,1779099303.392987490,1,1779099303.323287487,1779099303.312115908,1779099303.326939106,1779099303.352122068,0,0,1779099303.450554848,1779099303.352122068,,1779099303.352122068,1,0,1779099303.450554848,1.569258806,7.136572714,2.277226834,0.000000000
1779099303.500461578,1,1779099303.500461578,1779099303.373144865,1779099303.373144865,1779099303.442987442,1,1779099303.373144865,1779099303.371990442,1779099303.391868114,1779099303.391868114,0,0,1779099303.500461578,1779099303.391868114,,1779099303.391868114,1,0,1779099303.500461578,1.528453347,7.150564523,2.312214785,0.000000000
1779099303.550549507,1,1779099303.550549507,1779099303.423239231,1779099303.423239231,1779099303.492987633,1,1779099303.423239231,1779099303.412024498,1779099303.451859236,1779099303.451859236,0,0,1779099303.550549507,1779099303.451859236,,1779099303.451859236,1,0,1779099303.550549507,1.481210556,7.180388667,2.347608852,0.000000000
1779099303.600461245,1,1779099303.600461245,1779099303.473255396,1779099303.473255396,1779099303.542987585,1,1779099303.473255396,1779099303.471796513,1779099303.491985083,1779099303.491985083,0,0,1779099303.600461245,1779099303.491985083,,1779099303.491985083,1,0,1779099303.600461245,1.469286464,7.209406122,2.376800516,0.000000000
1779099303.650467634,1,1779099303.650467634,1779099303.573239326,1779099303.573239326,1779099303.602987528,1,1779099303.573239326,1779099303.572076797,1779099303.591893435,1779099303.591893435,0,0,1779099303.650467634,1779099303.591893435,,1779099303.591893435,1,0,1779099303.650467634,1.415493885,7.233378845,2.438823085,0.000000000
1779099303.700550318,1,1779099303.700550318,1779099303.623266220,1779099303.623266220,1779099303.642987490,1,1779099303.623266220,1779099303.611896276,1779099303.631939411,1779099303.631939411,0,0,1779099303.700550318,1779099303.631939411,,1779099303.631939411,1,0,1779099303.700550318,1.359086304,7.256994177,2.470781029,0.000000000
1779099303.750465631,1,1779099303.750465393,1779099303.653272390,1779099303.653272390,1779099303.692987442,1,1779099303.653272390,1779099303.651791811,1779099303.671715260,1779099303.671715260,0,0,1779099303.750465393,1779099303.671715260,,1779099303.671715260,1,0,1779099303.750465393,1.347406391,7.275715886,2.485130672,0.000000000
1779099303.800515413,1,1779099303.800515413,1779099303.703243494,1779099303.703243494,1779099303.742987633,1,1779099303.703243494,1779099303.692061663,1779099303.711854696,1779099303.711854696,0,0,1779099303.800515413,1779099303.711854696,,1779099303.711854696,1,0,1779099303.800515413,1.285538467,7.300217067,2.515446669,0.000000000
1779099303.850527763,1,1779099303.850527763,1779099303.723290920,1779099303.723290920,1779099303.792987585,1,1779099303.723290920,1779099303.711854696,1779099303.732036352,1779099303.751985312,0,0,1779099303.850527763,1779099303.751985312,,1779099303.751985312,1,0,1779099303.850527763,1.208442701,7.332819735,2.530837614,0.000000000
1779099303.900517941,1,1779099303.900517941,1779099303.773285866,1779099303.773285866,1779099303.842987537,1,1779099303.773285866,1779099303.771935940,1779099303.791809082,1779099303.791809082,0,0,1779099303.900517941,1779099303.791809082,,1779099303.791809082,1,0,1779099303.900517941,1.171436957,7.345682364,2.563288969,0.000000000
1779099303.950533390,1,1779099303.950533390,1779099303.823256969,1779099303.823256969,1779099303.892987490,1,1779099303.823256969,1779099303.791809082,1779099303.831860542,1779099303.851972580,0,0,1779099303.950533390,1779099303.851972580,,1779099303.851972580,1,0,1779099303.950533390,1.168037880,7.363178438,2.592080344,0.000000000
1779099304.000562668,1,1779099304.000562668,1779099303.873248577,1779099303.873248577,1779099303.942987442,1,1779099303.873248577,1779099303.871911764,1779099303.892025232,1779099303.892025232,0,0,1779099304.000562668,1779099303.892025232,,1779099303.892025232,1,0,1779099304.000562668,1.086995130,7.360462824,2.623283609,0.000000000
1779099304.050475121,1,1779099304.050475121,1779099303.923255205,1779099303.923255205,1779099303.992987633,1,1779099303.923255205,1779099303.911874056,1779099303.951796770,1779099303.951796770,0,0,1779099304.050475121,1779099303.951796770,,1779099303.951796770,1,0,1779099304.050474882,1.075236537,7.395943265,2.651280706,0.000000000
1779099304.100546122,1,1779099304.100546122,1779099303.973314047,1779099303.973314047,1779099304.042987585,1,1779099303.973314047,1779099303.971802711,1779099303.991951942,1779099303.991951942,0,0,1779099304.100546122,1779099303.991951942,,1779099303.991951942,1,0,1779099304.100546122,1.022965414,7.399110806,2.681077134,0.000000000
1779099304.150492668,1,1779099304.150492430,1779099304.023231983,1779099304.023231983,1779099304.082987547,1,1779099304.023231983,1779099303.991951942,1779099304.031965733,1779099304.051901102,0,0,1779099304.150492430,1779099304.051901102,,1779099304.051901102,1,0,1779099304.150492430,0.966213510,7.402439879,2.711539911,0.000000000
1779099304.200487375,1,1779099304.200487375,1779099304.073218822,1779099304.073218822,1779099304.142987490,1,1779099304.073218822,1779099304.071928024,1779099304.091913939,1779099304.091913939,0,0,1779099304.200487375,1779099304.091913939,,1779099304.091913939,1,0,1779099304.200487375,0.946193596,7.420893207,2.738970023,0.000000000
1779099304.250477076,1,1779099304.250477076,1779099304.123290539,1779099304.123290539,1779099304.182987452,1,1779099304.123290539,1779099304.091913939,1779099304.131817579,1779099304.151797056,0,0,1779099304.250477076,1779099304.151797056,,1779099304.151797056,1,0,1779099304.250477076,0.899624051,7.442931623,2.767531109,0.000000000
1779099304.300477505,1,1779099304.300477505,1779099304.173362494,1779099304.173362494,1779099304.242987633,1,1779099304.173362494,1779099304.171982765,1779099304.192050457,1779099304.192050457,0,0,1779099304.300477505,1779099304.192050457,,1779099304.192050457,1,0,1779099304.300477505,0.815941804,7.416756182,2.800320332,0.000000000
1779099304.350496292,1,1779099304.350496292,1779099304.273344278,1779099304.273344278,1779099304.302987576,1,1779099304.273344278,1779099304.271815062,1779099304.292045832,1779099304.292045832,0,0,1779099304.350496292,1779099304.292045832,,1779099304.292045832,1,0,1779099304.350496292,0.795762169,7.424129019,2.861303913,0.000000000
1779099304.400476217,1,1779099304.400475979,1779099304.323320389,1779099304.323320389,1779099304.342987537,1,1779099304.323320389,1779099304.311861277,1779099304.331993818,1779099304.331993818,0,0,1779099304.400475979,1779099304.331993818,,1779099304.331993818,1,0,1779099304.400475979,0.749350630,7.428242927,2.888833203,0.000000000
1779099304.450477839,1,1779099304.450477839,1779099304.373351336,1779099304.373351336,1779099304.392987490,1,1779099304.373351336,1779099304.371788740,1779099304.391990423,1779099304.391990423,0,0,1779099304.450477839,1779099304.391990423,,1779099304.391990423,1,0,1779099304.450477600,-1.998432441,2.536699858,-2.656779308,0.000000000
1779099304.500473738,1,1779099304.500473738,1779099304.423372269,1779099304.423372269,1779099304.442987442,1,1779099304.423372269,1779099304.411724329,1779099304.431696653,1779099304.431696653,0,0,1779099304.500473738,1779099304.431696653,,1779099304.431696653,1,0,1779099304.500473976,-2.037273735,2.515686691,-2.630147333,0.000000000
1779099304.550469160,1,1779099304.550469160,1779099304.473240614,1779099304.473240614,1779099304.492987633,1,1779099304.473240614,1779099304.471862078,1779099304.491806746,1779099304.491806746,0,0,1779099304.550469160,1779099304.491806746,,1779099304.491806746,1,0,1779099304.550468922,-2.073639383,2.495204215,-2.603266883,0.000000000
1779099304.600469351,1,1779099304.600469589,1779099304.523367167,1779099304.523367167,1779099304.542987585,1,1779099304.523367167,1779099304.511970997,1779099304.531799793,1779099304.531799793,0,0,1779099304.600469589,1779099304.531799793,,1779099304.531799793,1,0,1779099304.600469351,-2.111452657,2.436053473,-2.570703257,0.000000000
1779099304.650496721,1,1779099304.650496721,1779099304.553330660,1779099304.553330660,1779099304.592987299,1,1779099304.553330660,1779099304.551950932,1779099304.571868420,1779099304.571868420,0,0,1779099304.650496721,1779099304.571868420,,1779099304.571868420,1,0,1779099304.650496721,-2.116147194,2.403938783,-2.558223674,0.000000000
1779099304.700527906,1,1779099304.700527906,1779099304.603251696,1779099304.603251696,1779099304.642987490,1,1779099304.603251696,1779099304.591980696,1779099304.611945152,1779099304.611945152,0,0,1779099304.700527906,1779099304.611945152,,1779099304.611945152,1,0,1779099304.700527906,-2.122396399,2.409027717,-2.534830647,0.000000000
1779099304.775474787,1,1779099304.775474787,1779099304.673289776,1779099304.673289776,1779099304.712987423,1,1779099304.673289776,1779099304.671872616,1779099304.692017555,1779099304.692017555,0,0,1779099304.775474787,1779099304.692017555,,1779099304.692017555,1,0,1779099304.775474548,-2.180482786,2.377812688,-2.499481840,0.000000000
1779099304.800533295,1,1779099304.800533056,1779099304.703367233,1779099304.703367233,1779099304.742987633,1,1779099304.703367233,1779099304.692017555,1779099304.711843252,1779099304.711843252,0,0,1779099304.800533056,1779099304.711843252,,1779099304.711843252,1,0,1779099304.800533056,-2.190889527,2.347112185,-2.485368957,0.000000000
1779099304.850532770,1,1779099304.850532770,1779099304.748894930,1779099304.748894930,1779099304.792987585,1,1779099304.748894930,1779099304.726978064,1779099304.751722574,1779099304.751722574,0,0,1779099304.850532770,1779099304.751722574,,1779099304.751722574,1,0,1779099304.850533009,-2.213947648,2.328722034,-2.463860657,0.000000000
1779099304.900539160,1,1779099304.900539160,1779099304.773324728,1779099304.773324728,1779099304.842987537,1,1779099304.773324728,1779099304.771944284,1779099304.791744947,1779099304.791744947,0,0,1779099304.900539160,1779099304.791744947,,1779099304.791744947,1,0,1779099304.900539160,-2.238699501,2.298886471,-2.453306429,0.000000000
1779099304.950523615,1,1779099304.950523615,1779099304.823344231,1779099304.823344231,1779099304.892987490,1,1779099304.823344231,1779099304.791744947,1779099304.831753731,1779099304.851799965,0,0,1779099304.950523615,1779099304.851799965,,1779099304.851799965,1,0,1779099304.950523615,-2.241593739,2.282531115,-2.434178244,0.000000000
1779099305.000526905,1,1779099305.000526667,1779099304.873369694,1779099304.873369694,1779099304.942987442,1,1779099304.873369694,1779099304.871666193,1779099304.891831398,1779099304.891831398,0,0,1779099305.000526667,1779099304.891831398,,1779099304.891831398,1,0,1779099305.000526667,-2.257695427,2.271591649,-2.415997007,0.000000000
1779099305.050534248,1,1779099305.050534248,1779099305.003360271,1779099305.003360271,1779099305.012987614,1,1779099305.003360271,1779099304.991790056,1779099305.011825085,1779099305.011825085,0,0,1779099305.050534248,1779099305.011825085,,1779099305.011825085,1,0,1779099305.050534010,-2.256015739,2.266645923,-2.381547519,0.000000000
1779099305.100527287,1,1779099305.100527525,1779099305.023405790,1779099305.023405790,1779099305.042987585,1,1779099305.023405790,1779099305.011825085,1779099305.031976700,1779099305.051858664,0,0,1779099305.100527525,1779099305.051858664,,1779099305.051858664,1,0,1779099305.100527525,-2.256072248,2.275359497,-2.377826360,0.386143903
1779099305.150547981,1,1779099305.150547981,1779099305.073363543,1779099305.073363543,1779099305.092987299,1,1779099305.073363543,1779099305.066751957,1779099305.091843367,1779099305.111726046,0,0,1779099305.150547981,1779099305.111726046,,1779099305.111726046,1,0,1779099305.150547981,-2.250360680,2.267987882,-2.370709709,1.000000000
1779099305.200546026,1,1779099305.200546026,1779099305.123276234,1779099305.123276234,1779099305.142987490,1,1779099305.123276234,1779099305.111726046,1779099305.131773472,1779099305.151788235,0,0,1779099305.200546026,1779099305.151788235,,1779099305.151788235,1,0,1779099305.200546026,-2.260897157,2.260134895,-2.366562464,0.822810958
1779099305.250550508,1,1779099305.250550508,1779099305.173417330,1779099305.173417330,1779099305.192987442,1,1779099305.173417330,1779099305.171665430,1779099305.191676378,1779099305.191676378,0,0,1779099305.250550508,1779099305.191676378,,1779099305.191676378,1,0,1779099305.250550508,-2.260907166,2.261399677,-2.369911568,1.000000000
1779099305.300548077,1,1779099305.300548077,1779099305.223274708,1779099305.223274708,1779099305.242987633,1,1779099305.223274708,1779099305.211734056,1779099305.231814623,1779099305.231814623,0,0,1779099305.300548077,1779099305.231814623,,1779099305.231814623,1,0,1779099305.300548077,-2.263046358,2.265541214,-2.368830658,0.855173995
1779099305.350571632,1,1779099305.350571632,1779099305.253342152,1779099305.253342152,1779099305.292987585,1,1779099305.253342152,1779099305.251578093,1779099305.271701336,1779099305.271701336,0,0,1779099305.350571632,1779099305.271701336,,1779099305.271701336,1,0,1779099305.350571394,-2.242051039,2.268736597,-2.370763283,1.000000000
1779099305.400599480,1,1779099305.400599480,1779099305.323387861,1779099305.323387861,1779099305.342987537,1,1779099305.323387861,1779099305.311732531,1779099305.331685066,1779099305.331685066,0,0,1779099305.400599480,1779099305.331685066,,1779099305.331685066,1,0,1779099305.400599718,-2.231774137,2.290656557,-2.374933674,0.893728465
1779099305.450587988,1,1779099305.450587988,1779099305.353348494,1779099305.353348494,1779099305.392987490,1,1779099305.353348494,1779099305.351733923,1779099305.371887922,1779099305.371887922,0,0,1779099305.450587988,1779099305.371887922,,1779099305.371887922,1,0,1779099305.450587749,-2.224226625,2.314782894,-2.377312245,0.866649379
1779099305.500578403,1,1779099305.500578403,1779099305.423342943,1779099305.423342943,1779099305.442987442,1,1779099305.423342943,1779099305.412015438,1779099305.431971550,1779099305.431971550,0,0,1779099305.500578403,1779099305.431971550,,1779099305.431971550,1,0,1779099305.500578403,-2.196141358,2.319702082,-2.382131027,0.509400795
1779099305.550583601,1,1779099305.550583363,1779099305.453359127,1779099305.453359127,1779099305.492987633,1,1779099305.453359127,1779099305.451897621,1779099305.471899509,1779099305.471899509,0,0,1779099305.550583363,1779099305.471899509,,1779099305.471899509,1,0,1779099305.550583363,-2.179000285,2.340020301,-2.385076392,0.704633077
1779099305.600603819,1,1779099305.600603819,1779099305.523412943,1779099305.523412943,1779099305.542987585,1,1779099305.523412943,1779099305.512050152,1779099305.532102108,1779099305.532102108,0,0,1779099305.600603819,1779099305.532102108,,1779099305.532102108,1,0,1779099305.600603819,-2.154062007,2.374188755,-2.393057966,0.327817281
1779099305.650604963,1,1779099305.650605202,1779099305.553355694,1779099305.553355694,1779099305.592987299,1,1779099305.553355694,1779099305.551903248,1779099305.571934700,1779099305.571934700,0,0,1779099305.650605202,1779099305.571934700,,1779099305.571934700,1,0,1779099305.650605202,-2.134994829,2.397428022,-2.396010960,0.550093979
1779099305.700556993,1,1779099305.700556993,1779099305.623413086,1779099305.623413086,1779099305.642987490,1,1779099305.623413086,1779099305.612016201,1779099305.631907225,1779099305.631907225,0,0,1779099305.700556993,1779099305.631907225,,1779099305.631907225,1,0,1779099305.700556993,-2.101715689,2.419310498,-2.406402182,0.385634482
1779099305.750632286,1,1779099305.750632286,1779099305.653354406,1779099305.653354406,1779099305.692987442,1,1779099305.653354406,1779099305.651964426,1779099305.671836376,1779099305.671836376,0,0,1779099305.750632286,1779099305.671836376,,1779099305.671836376,1,0,1779099305.750632048,-2.084807313,2.455838383,-2.410001526,0.309401929
1779099305.800580025,1,1779099305.800580025,1779099305.703388691,1779099305.703388691,1779099305.742987633,1,1779099305.703388691,1779099305.691920757,1779099305.711728334,1779099305.711728334,0,0,1779099305.800580025,1779099305.711728334,,1779099305.711728334,1,0,1779099305.800580025,-2.055017036,2.484276133,-2.417678692,0.231821418
1779099305.850594759,1,1779099305.850594759,1779099305.723399401,1779099305.723399401,1779099305.792987585,1,1779099305.723399401,1779099305.711728334,1779099305.731887102,1779099305.751832247,0,0,1779099305.850594759,1779099305.751832247,,1779099305.751832247,1,0,1779099305.850594759,-1.996909026,2.489645214,-2.420559585,0.659202218
1779099305.900580645,1,1779099305.900580645,1779099305.803331137,1779099305.803331137,1779099305.842987537,1,1779099305.803331137,1779099305.792126417,1779099305.811994553,1779099305.811994553,0,0,1779099305.900580645,1779099305.811994553,,1779099305.811994553,1,0,1779099305.900580645,-1.998866273,2.530889845,-2.429848939,0.808090697
1779099305.950644493,1,1779099305.950644493,1779099305.823360205,1779099305.823360205,1779099305.892987490,1,1779099305.823360205,1779099305.811994553,1779099305.831931114,1779099305.851875544,0,0,1779099305.950644493,1779099305.851875544,,1779099305.851875544,1,0,1779099305.950644493,-1.966972435,2.593667224,-2.435533023,0.772660305
1779099306.000468969,1,1779099306.000468969,1779099305.903352022,1779099305.903352022,1779099305.942987442,1,1779099305.903352022,1779099305.892092943,1779099305.912049294,1779099305.912049294,0,0,1779099306.000468969,1779099305.912049294,,1779099305.912049294,1,0,1779099306.000468969,-1.961426724,2.547772216,-2.443340769,1.000000000
1779099306.050569296,1,1779099306.050569296,1779099305.923321247,1779099305.923321247,1779099305.992987633,1,1779099305.923321247,1779099305.912049294,1779099305.932075977,1779099305.952006340,0,0,1779099306.050569296,1779099305.952006340,,1779099305.952006340,1,0,1779099306.050569057,-1.933485014,2.586935922,-2.444588220,0.925266077
1779099306.100554705,1,1779099306.100554466,1779099306.003288031,1779099306.003288031,1779099306.042987585,1,1779099306.003288031,1779099305.991932869,1779099306.011835814,1779099306.011835814,0,0,1779099306.100554466,1779099306.011835814,,1779099306.011835814,1,0,1779099306.100554705,-1.902821704,2.619901052,-2.449885213,1.000000000
1779099306.150604248,1,1779099306.150604248,1779099306.023258924,1779099306.023258924,1779099306.092987299,1,1779099306.023258924,1779099306.011835814,1779099306.032076836,1779099306.051923990,0,0,1779099306.150604248,1779099306.051923990,,1779099306.051923990,1,0,1779099306.150604248,-1.871531561,2.638147642,-2.452112064,1.000000000
1779099306.200548887,1,1779099306.200549126,1779099306.103356361,1779099306.103356361,1779099306.142987490,1,1779099306.103356361,1779099306.091634989,1779099306.111699104,1779099306.111699104,0,0,1779099306.200549126,1779099306.111699104,,1779099306.111699104,1,0,1779099306.200548887,-1.854817202,2.641158117,-2.453402944,0.889557580
1779099306.250581503,1,1779099306.250581503,1779099306.123212814,1779099306.123212814,1779099306.202987432,1,1779099306.123212814,1779099306.111699104,1779099306.131815434,1779099306.151868820,0,0,1779099306.250581503,1779099306.151868820,,1779099306.151868820,1,0,1779099306.250581503,-1.859993445,2.673405485,-2.454231029,1.000000000
1779099306.300588369,1,1779099306.300588369,1779099306.173277140,1779099306.173277140,1779099306.242987633,1,1779099306.173277140,1779099306.171811342,1779099306.191796303,1779099306.191796303,0,0,1779099306.300588369,1779099306.191796303,,1779099306.191796303,1,0,1779099306.300588369,-1.858628125,2.668011554,-2.459913789,1.000000000
1779099306.350679636,1,1779099306.350679636,1779099306.233414650,1779099306.233414650,1779099306.292987585,1,1779099306.233414650,1779099306.231691122,1779099306.251625776,1779099306.251625776,0,0,1779099306.350679636,1779099306.251625776,,1779099306.251625776,1,0,1779099306.350679398,-1.837114797,2.661244555,-2.461006849,1.000000000
1779099306.400592804,1,1779099306.400592804,1779099306.273378611,1779099306.273378611,1779099306.342987537,1,1779099306.273378611,1779099306.271705866,1779099306.291668892,1779099306.291668892,0,0,1779099306.400592804,1779099306.291668892,,1779099306.291668892,1,0,1779099306.400592804,-1.852106912,2.669167018,-2.462368586,1.000000000
1779099306.450578451,1,1779099306.450578451,1779099306.323421240,1779099306.323421240,1779099306.402987480,1,1779099306.323421240,1779099306.291668892,1779099306.331665993,1779099306.351804495,0,0,1779099306.450578451,1779099306.351804495,,1779099306.351804495,1,0,1779099306.450578451,-1.833433771,2.662393541,-2.462930173,1.000000000
1779099306.500598192,1,1779099306.500598192,1779099306.373347998,1779099306.373347998,1779099306.442987442,1,1779099306.373347998,1779099306.371754646,1779099306.391811371,1779099306.391811371,0,0,1779099306.500598192,1779099306.391811371,,1779099306.391811371,1,0,1779099306.500598192,-1.834622649,2.680152549,-2.464754801,1.000000000
1779099306.550594568,1,1779099306.550594568,1779099306.433361292,1779099306.433361292,1779099306.492987633,1,1779099306.433361292,1779099306.431716204,1779099306.451752424,1779099306.451752424,0,0,1779099306.550594568,1779099306.451752424,,1779099306.451752424,1,0,1779099306.550594568,-1.824609752,2.673823969,-2.465023101,1.000000000
