now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099288.750519753,1779099288.750519753,1779099288.750519753,0.000000000,-0.009592300,-0.008533224,-0.002547850,1
1779099288.825527191,1779099288.825527191,1779099288.825527191,0.000000000,-0.008095752,0.001893986,-0.004509415,1
1779099288.850533724,1779099288.850533485,1779099288.850533485,0.000000000,-0.006645927,0.003551339,-0.005339950,1
1779099288.900506973,1779099288.900506735,1779099288.900506735,0.000000000,-0.008311177,-0.001397379,-0.003324260,1
1779099288.975509405,1779099288.975509644,1779099288.975509644,0.000000000,-0.009711326,0.000706560,-0.004019838,1
1779099289.025465488,1779099289.025465488,1779099289.025465488,0.000000000,-0.005731121,0.005298692,-0.005088516,1
1779099289.050471067,1779099289.050471306,1779099289.050471306,0.000000000,-0.008623084,-0.001592130,-0.004076489,1
1779099289.100468159,1779099289.100468159,1779099289.100468159,0.000000000,-0.010492780,-0.000221957,-0.003179651,1
1779099289.175458908,1779099289.175458908,1779099289.175458908,0.000000000,-0.009471545,0.002937260,-0.003643905,1
1779099289.200459003,1779099289.200459003,1779099289.200459003,0.000000000,-0.009006805,-0.004905031,-0.002674223,1
1779099289.250481367,1779099289.250481367,1779099289.250481367,0.000000000,-0.009576558,-0.000223159,-0.003529469,1
1779099289.325575590,1779099289.325575590,1779099289.325575590,0.000000000,-0.008555594,0.001221887,-0.003737329,1
1779099289.350581169,1779099289.350581169,1779099289.350581169,0.000000000,-0.007866221,0.001674064,-0.003336771,1
1779099289.400548935,1779099289.400548935,1779099289.400548935,0.000000000,-0.012482031,-0.000391634,-0.003248938,1
1779099289.450579643,1779099289.450579643,1779099289.450579643,0.000000000,-0.009962493,0.001529399,-0.003520238,1
1779099289.500549793,1779099289.500549793,1779099289.500549793,0.000000000,-0.008286027,0.004254609,-0.004804641,1
1779099289.550465584,1779099289.550465584,1779099289.550465584,0.000000000,-0.005965915,0.001029473,-0.004891597,1
