now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099307.075460196,1779099307.075459957,1779099307.075459957,0.000000000,-1.977267140,2.674967803,-2.464987593,1
1779099307.125458241,1779099307.125458241,1779099307.125458241,0.000000000,-1.977019802,2.669987065,-2.463746862,1
1779099307.175458670,1779099307.175458431,1779099307.175458431,0.000000000,-1.978886200,2.659222114,-2.460850553,1
1779099307.225458860,1779099307.225459099,1779099307.225459099,0.000000000,-1.989136289,2.653974023,-2.456340723,1
1779099307.275460243,1779099307.275460243,1779099307.275460243,0.000000000,-2.008941451,2.637629538,-2.449126516,1
1779099307.350459814,1779099307.350459814,1779099307.350459814,0.000000000,-2.024783039,2.604601872,-2.440666694,1
1779099307.375458956,1779099307.375459194,1779099307.375459194,0.000000000,-2.020750059,2.615144702,-2.437834237,1
1779099307.425470114,1779099307.425470114,1779099307.425470114,0.000000000,-2.041718250,2.600992786,-2.429664349,1
1779099307.475464106,1779099307.475464106,1779099307.475464106,0.000000000,-2.048013690,2.583926046,-2.418701220,1
1779099307.525561810,1779099307.525561810,1779099307.525561810,0.000000000,-2.060645484,2.571350463,-2.407592686,1
1779099307.575538874,1779099307.575539112,1779099307.575539112,0.000000000,-2.078862036,2.551908354,-2.394397033,1
1779099307.625527620,1779099307.625527382,1779099307.625527382,0.000000000,-2.089515211,2.527915491,-2.387757655,1
1779099307.675545454,1779099307.675545454,1779099307.675545454,0.000000000,-2.101924492,2.502569190,-2.373036938,1
1779099307.725535393,1779099307.725535393,1779099307.725535393,0.000000000,-2.111631628,2.500901552,-2.330362136,1
1779099307.775557995,1779099307.775557995,1779099307.775557995,0.000000000,-2.123236725,2.486086906,-2.328441415,1
