now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099306.700494528,1779099306.700494528,1779099306.700494528,0.000000000,-1.727180916,2.430962369,-2.505012816,1
1779099306.750491619,1779099306.750491619,1779099306.750491619,0.000000000,-1.730181253,2.434234378,-2.504516170,1
1779099306.800491810,1779099306.800491810,1779099306.800491810,0.000000000,-1.730253670,2.431935811,-2.504994121,1
1779099306.850489855,1779099306.850489855,1779099306.850489855,0.000000000,-1.730409311,2.429827701,-2.503856751,1
1779099306.900495768,1779099306.900495768,1779099306.900495768,0.000000000,-1.730403085,2.426360944,-2.502747164,1
1779099306.950497389,1779099306.950497150,1779099306.950497150,0.000000000,-1.731393963,2.424637697,-2.502212445,1
1779099307.000490189,1779099307.000490189,1779099307.000490189,0.000000000,-1.734324739,2.440084997,-2.505533938,1
1779099307.050489902,1779099307.050489902,1779099307.050489902,0.000000000,-1.731304687,2.432685574,-2.504495690,1
1779099307.100491524,1779099307.100491524,1779099307.100491524,0.000000000,-1.733999805,2.429972329,-2.503560344,1
1779099307.150492191,1779099307.150492191,1779099307.150492191,0.000000000,-1.729536115,2.420144726,-2.502045833,1
1779099307.200490236,1779099307.200490236,1779099307.200490236,0.000000000,-1.746600196,2.412512999,-2.497730576,1
1779099307.250490189,1779099307.250490189,1779099307.250490189,0.000000000,-1.748242594,2.417618596,-2.496271594,1
1779099307.300556898,1779099307.300556660,1779099307.300556660,0.000000000,-1.766799993,2.389530373,-2.488371468,1
1779099307.350497246,1779099307.350497246,1779099307.350497246,0.000000000,-1.767600375,2.378701096,-2.485042101,1
1779099307.400486231,1779099307.400485992,1779099307.400485992,0.000000000,-1.794008889,2.366569761,-2.473467376,1
1779099307.450496912,1779099307.450497150,1779099307.450497150,0.000000000,-1.804829051,2.343283299,-2.469630048,1
1779099307.500487566,1779099307.500487804,1779099307.500487804,0.000000000,-1.811107001,2.349172353,-2.454647070,1
1779099307.550491571,1779099307.550491810,1779099307.550491810,0.000000000,-1.829459386,2.326404719,-2.435747432,1
1779099307.600501776,1779099307.600501537,1779099307.600501537,0.000000000,-1.843471822,2.306433856,-2.422267454,1
1779099307.650498152,1779099307.650498152,1779099307.650498152,0.000000000,-1.852498119,2.293587377,-2.407772818,1
1779099307.700490475,1779099307.700490475,1779099307.700490475,0.000000000,-1.865423479,2.282015743,-2.395181121,1
1779099307.750498295,1779099307.750498295,1779099307.750498295,0.000000000,-1.879146036,2.252291360,-2.371054155,1
1779099307.800490379,1779099307.800490618,1779099307.800490618,0.000000000,-1.891844331,2.242409126,-2.357741108,1
1779099307.850488663,1779099307.850488663,1779099307.850488663,0.000000000,-1.901483026,2.224713904,-2.350151826,1
1779099307.900562763,1779099307.900562525,1779099307.900562525,0.000000000,-1.923162171,2.197494858,-2.332842375,1
1779099307.950487137,1779099307.950487137,1779099307.950487137,0.000000000,-1.930927887,2.179878575,-2.315961471,1
1779099308.000485659,1779099308.000485659,1779099308.000485659,0.000000000,-1.954683182,2.148306140,-2.296754013,1
1779099308.050488949,1779099308.050488949,1779099308.050488949,0.000000000,-1.948683084,2.134769546,-2.277893616,1
1779099308.100495815,1779099308.100495815,1779099308.100495815,0.000000000,-1.956674316,2.117001539,-2.269570518,1
