wall_time_sec,trajectory_id,publish_target_time,local_slam_reference_time,imu_integration_start_time,latest_imu_time,has_imu_data,reference_odom_request_time,reference_odom_before_time,reference_odom_after_time,reference_odom_latest_time,reference_odom_extrapolated,reference_odom_clamped_to_earliest,current_odom_request_time,current_odom_before_time,current_odom_after_time,current_odom_latest_time,current_odom_extrapolated,current_odom_clamped_to_earliest,tracked_pose_stamp,tracked_pose_x,tracked_pose_y,tracked_pose_yaw,adaptive_odometry_weight
1779099287.775487900,1,1779099287.775487900,1779099287.692976475,1779099287.692976475,1779099287.712813854,1,1779099287.692976475,1779099287.691830873,1779099287.711742163,1779099287.711742163,0,0,1779099287.775487900,1779099287.711742163,,1779099287.711742163,1,0,1779099287.775487900,-0.012669846,0.002153210,-0.003078511,1.000000000
1779099287.825515747,1,1779099287.825515747,1779099287.742854834,1779099287.742854834,1779099287.762823343,1,1779099287.742854834,1779099287.731868505,1779099287.751766682,1779099287.751766682,0,0,1779099287.825515747,1779099287.751766682,,1779099287.751766682,1,0,1779099287.825515747,-0.011687723,-0.004691512,-0.002739047,1.000000000
1779099287.875485659,1,1779099287.875485659,1779099287.792886734,1779099287.792886734,1779099287.812822104,1,1779099287.792886734,1779099287.791824818,1779099287.811854601,1779099287.811854601,0,0,1779099287.875485659,1779099287.811854601,,1779099287.811854601,1,0,1779099287.875485897,-0.009047015,-0.000868680,-0.003582882,1.000000000
1779099287.925496817,1,1779099287.925496578,1779099287.842867374,1779099287.842867374,1779099287.862830162,1,1779099287.842867374,1779099287.831734180,1779099287.851895809,1779099287.851895809,0,0,1779099287.925496578,1779099287.851895809,,1779099287.851895809,1,0,1779099287.925496817,-0.011996268,0.002461943,-0.002933964,1.000000000
1779099287.975486040,1,1779099287.975486040,1779099287.872842789,1779099287.872842789,1779099287.912838459,1,1779099287.872842789,1779099287.871790648,1779099287.891862154,1779099287.891862154,0,0,1779099287.975486040,1779099287.891862154,,1779099287.891862154,1,0,1779099287.975486040,-0.013120005,-0.001598979,-0.003088794,1.000000000
1779099288.025527954,1,1779099288.025527954,1779099287.942884684,1779099287.942884684,1779099287.972848177,1,1779099287.942884684,1779099287.931785107,1779099287.951807737,1779099287.951807737,0,0,1779099288.025527954,1779099287.951807737,,1779099287.951807737,1,0,1779099288.025528193,-0.013678675,-0.000256406,-0.003659302,1.000000000
1779099288.050528049,1,1779099288.050528049,1779099287.942884684,1779099287.942884684,1779099287.992851019,1,1779099287.942884684,1779099287.931785107,1779099287.951807737,1779099287.971718550,0,0,1779099288.050528049,1779099287.971718550,,1779099287.971718550,1,0,1779099288.050528049,-0.013678660,-0.000252408,-0.003696048,1.000000000
1779099288.125513315,1,1779099288.125513315,1779099288.022947073,1779099288.022947073,1779099288.062842369,1,1779099288.022947073,1779099288.011765957,1779099288.031857491,1779099288.031857491,0,0,1779099288.125513315,1779099288.031857491,,1779099288.031857491,1,0,1779099288.125513315,-0.015346665,-0.000947601,-0.002819083,1.000000000
1779099288.175508499,1,1779099288.175508499,1779099288.072968006,1779099288.072968006,1779099288.112849951,1,1779099288.072968006,1779099288.071776628,1779099288.091622591,1779099288.091622591,0,0,1779099288.175508499,1779099288.091622591,,1779099288.091622591,1,0,1779099288.175508499,-0.011220553,-0.007997513,-0.001757718,1.000000000
1779099288.225493193,1,1779099288.225493193,1779099288.122897863,1779099288.122897863,1779099288.162847042,1,1779099288.122897863,1779099288.111743212,1779099288.131608486,1779099288.131608486,0,0,1779099288.225493193,1779099288.131608486,,1779099288.131608486,1,0,1779099288.225493193,-0.011701980,0.006243426,-0.003927998,1.000000000
1779099288.275492191,1,1779099288.275492191,1779099288.142873764,1779099288.142873764,1779099288.212853909,1,1779099288.142873764,1779099288.131608486,1779099288.151731253,1779099288.171750546,0,0,1779099288.275492191,1779099288.171750546,,1779099288.171750546,1,0,1779099288.275492191,-0.012064922,0.004699817,-0.004920352,1.000000000
1779099288.325490713,1,1779099288.325490713,1779099288.222786903,1779099288.222786903,1779099288.262861490,1,1779099288.222786903,1779099288.211516142,1779099288.231514454,1779099288.231514454,0,0,1779099288.325490713,1779099288.231514454,,1779099288.231514454,1,0,1779099288.325490713,-0.012449415,-0.001173617,-0.003084493,1.000000000
1779099288.350487232,1,1779099288.350487232,1779099288.242859602,1779099288.242859602,1779099288.292865753,1,1779099288.242859602,1779099288.231514454,1779099288.251623869,1779099288.251623869,0,0,1779099288.350487232,1779099288.251623869,,1779099288.251623869,1,0,1779099288.350487471,-0.008738571,-0.003558083,-0.004019303,1.000000000
1779099288.400503397,1,1779099288.400503397,1779099288.272855759,1779099288.272855759,1779099288.342852831,1,1779099288.272855759,1779099288.271476030,1779099288.291538715,1779099288.291538715,0,0,1779099288.400503397,1779099288.291538715,,1779099288.291538715,1,0,1779099288.400503397,-0.012945525,0.001279081,-0.003079494,1.000000000
1779099288.475487709,1,1779099288.475487947,1779099288.372907877,1779099288.372907877,1779099288.412862778,1,1779099288.372907877,1779099288.371594429,1779099288.391454935,1779099288.391454935,0,0,1779099288.475487947,1779099288.391454935,,1779099288.391454935,1,0,1779099288.475487947,-0.010970576,-0.001109008,-0.002832486,1.000000000
